Gender,Married,Dependents,Education,Self_Employed,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,Loan_to_Income_Ratio,EMI,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Income_Per_Dependent,Loan_Term_Category,High_Risk_Flag
1,1,0,1,0,180.0,1.0,1,3716.0,0.011302475780409,0.2333333333333333,1,0,0,3716.0,Short,0
1,0,0,0,0,360.0,1.0,1,5787.0,0.0207361327112493,0.3333333333333333,1,0,0,5787.0,Standard,0
0,0,0,1,0,360.0,1.0,1,8333.0,0.0336013440537621,0.7777777777777778,0,1,0,8333.0,Standard,1
1,1,1,1,0,360.0,1.0,1,4934.0,0.0283745439805431,0.3888888888888889,0,1,0,2467.0,Standard,1
1,1,1,1,0,360.0,1.0,1,6760.0,0.0251479289940828,0.4722222222222222,1,0,0,3380.0,Standard,0
1,1,0,1,0,360.0,1.0,0,5746.0,0.044378698224852,0.7083333333333334,0,0,1,5746.0,Standard,1
0,0,0,1,1,360.0,1.0,1,3463.0,0.035229569737222,0.3388888888888889,0,0,1,3463.0,Standard,1
0,0,1,1,0,360.0,1.0,1,3812.0,0.0293809024134312,0.3111111111111111,1,0,0,1906.0,Standard,1
1,1,1,1,0,360.0,1.0,1,3315.0,0.0289592760180995,0.2666666666666666,0,1,0,1657.5,Standard,1
1,1,2,1,0,360.0,1.0,1,10819.0,0.0110915981144283,0.3333333333333333,1,0,0,3606.3333333333335,Standard,0
1,1,1,0,0,180.0,1.0,0,4493.0,0.0311595815713331,0.7777777777777778,0,0,1,2246.5,Short,1
1,0,0,1,0,60.0,1.0,1,8666.0,0.0178859912300946,2.583333333333333,0,0,1,8666.0,Short,0
1,1,2,1,1,360.0,1.0,1,7550.0,0.0143046357615894,0.3,1,0,0,2516.6666666666665,Standard,0
1,1,0,0,0,360.0,1.0,1,7823.0,0.0157228684647833,0.3416666666666667,0,1,0,7823.0,Standard,0
1,0,0,1,1,180.0,1.0,0,10383.0,0.0115573533660791,0.6666666666666666,0,0,1,10383.0,Short,0
1,1,2,1,0,360.0,1.0,1,9703.0,0.0115428218076883,0.3111111111111111,0,0,1,3234.3333333333335,Standard,0
1,1,1,0,0,180.0,1.0,1,6608.0,0.0207324455205811,0.7611111111111111,0,0,1,3304.0,Short,0
1,1,1,1,0,480.0,1.0,1,4725.0,0.026031746031746,0.25625,0,1,0,2362.5,Extended,0
1,1,0,1,0,360.0,1.0,1,3677.0,0.0244764753875441,0.25,0,0,1,3677.0,Standard,0
1,1,0,0,0,360.0,0.0,0,5558.0,0.0361640878013674,0.5583333333333333,0,1,0,5558.0,Standard,1
0,0,2,1,0,360.0,1.0,0,3427.0,0.0402684563758389,0.3833333333333333,0,0,1,1142.3333333333333,Standard,1
1,0,0,0,1,360.0,1.0,1,4750.0,0.0218947368421052,0.2888888888888888,1,0,0,4750.0,Standard,0
1,1,1,0,0,180.0,1.0,1,9762.0,0.0285802089735709,1.55,0,1,0,4881.0,Short,1
1,0,0,1,1,360.0,0.0,0,12555.375,0.0118153846153846,0.5333333333333333,0,0,1,12555.375,Standard,1
0,0,3,1,0,360.0,1.0,1,3083.0,0.0827116445021083,0.7083333333333334,1,0,0,770.75,Standard,1
1,0,0,0,0,360.0,0.0,0,6045.0,0.0190239867659222,0.3194444444444444,1,0,0,6045.0,Standard,1
1,1,3,1,0,360.0,1.0,0,5250.0,0.0179047619047619,0.2611111111111111,0,0,1,1312.5,Standard,0
1,1,0,1,0,360.0,1.0,0,12555.375,0.0181135673002442,0.8444444444444444,1,0,0,12555.375,Standard,0
1,1,3,0,0,360.0,1.0,0,4931.0,0.0259582234840803,0.3555555555555555,0,1,0,1232.75,Standard,0
1,1,1,1,0,360.0,1.0,1,10333.0,0.0319365140810993,0.9166666666666666,0,0,1,5166.5,Standard,1
1,0,0,1,0,360.0,1.0,1,4269.0,0.0313890840946357,0.3722222222222222,0,1,0,4269.0,Standard,1
0,0,1,1,0,36.0,1.0,0,3481.0,0.0445274346452168,4.305555555555555,0,1,0,1740.5,Short,1
0,0,0,1,0,360.0,1.0,1,7200.0,0.0166666666666666,0.3333333333333333,1,0,0,7200.0,Standard,0
1,0,0,1,1,360.0,1.0,1,5166.0,0.0247773906310491,0.3555555555555555,0,1,0,5166.0,Standard,0
1,0,0,1,0,360.0,1.0,1,7542.0,0.0200212145319543,0.4194444444444444,1,0,0,7542.0,Standard,0
1,1,2,1,0,360.0,1.0,1,6095.0,0.0246103363412633,0.4166666666666667,0,1,0,2031.6666666666667,Standard,0
1,1,3,1,0,360.0,0.0,1,6144.0,0.0260416666666666,0.4444444444444444,0,0,1,1536.0,Standard,1
0,0,0,1,0,360.0,1.0,0,3418.0,0.0394967817437097,0.375,1,0,0,3418.0,Standard,1
0,0,1,1,0,360.0,1.0,1,4436.0,0.0202885482416591,0.25,0,0,1,2218.0,Standard,0
0,0,0,1,0,360.0,1.0,1,3237.0,0.0092678405931417,0.0833333333333333,0,0,1,3237.0,Standard,0
1,1,0,1,0,360.0,1.0,1,11146.0,0.0122016867037502,0.3777777777777777,0,0,1,11146.0,Standard,0
1,0,0,1,0,360.0,1.0,1,4690.0,0.026865671641791,0.35,1,0,0,4690.0,Standard,0
1,1,0,1,0,360.0,1.0,1,4843.0,0.0309725376832541,0.4166666666666667,0,1,0,4843.0,Standard,1
1,1,2,1,0,360.0,1.0,1,3900.0,0.023076923076923,0.25,0,1,0,1300.0,Standard,0
1,1,1,1,0,360.0,1.0,1,4592.0,0.0250435540069686,0.3194444444444444,0,1,0,2296.0,Standard,0
1,1,0,1,0,360.0,1.0,1,7267.0,0.0284849318838585,0.575,0,1,0,7267.0,Standard,1
1,1,0,1,0,360.0,1.0,1,4403.0,0.0181694299341358,0.2222222222222222,0,0,1,4403.0,Standard,0
1,1,0,1,0,360.0,1.0,1,12555.375,0.0298978262360282,1.211111111111111,0,1,0,12555.375,Standard,1
0,1,0,0,0,360.0,1.0,1,4100.0,0.0302439024390243,0.3444444444444444,1,0,0,4100.0,Standard,1
1,0,1,0,1,360.0,0.0,0,6479.0,0.0243864793949683,0.4388888888888889,0,0,1,3239.5,Standard,1
1,1,0,1,0,360.0,1.0,1,4727.0,0.0236936746350751,0.3111111111111111,0,1,0,4727.0,Standard,0
1,1,2,1,0,180.0,1.0,1,3286.7999878,0.0237312888796159,0.4333333333333333,0,0,1,1095.5999959333333,Short,0
0,0,0,1,0,360.0,1.0,1,3477.0,0.0155306298533218,0.15,0,0,1,3477.0,Standard,0
1,1,0,1,0,360.0,1.0,0,12555.375,0.0061934484927662,0.3555555555555555,1,0,0,12555.375,Standard,0
1,0,0,1,0,360.0,1.0,1,6211.0,0.014329415553051,0.2472222222222222,1,0,0,6211.0,Standard,0
0,0,0,1,1,300.0,1.0,0,4317.0,0.0229325920778318,0.33,0,1,0,4317.0,Standard,0
1,1,0,1,0,360.0,1.0,1,5704.0,0.0210378681626928,0.3333333333333333,1,0,0,5704.0,Standard,0
0,0,0,1,0,360.0,1.0,1,4124.0,0.0278855480116391,0.3194444444444444,0,1,0,4124.0,Standard,0
1,0,0,1,0,360.0,1.0,1,9508.0,0.0196676482961716,0.5194444444444445,1,0,0,9508.0,Standard,0
1,1,0,1,0,360.0,1.0,1,5491.0,0.025314150427973,0.3861111111111111,1,0,0,5491.0,Standard,0
1,1,2,1,0,360.0,0.0,0,4400.0,0.0288636363636363,0.3527777777777778,0,1,0,1466.6666666666667,Standard,1
1,1,2,1,0,360.0,1.0,1,4713.0,0.0284319966051347,0.3722222222222222,0,0,1,1571.0,Standard,1
0,0,0,1,0,480.0,0.0,0,5417.0,0.0263983754845855,0.2979166666666666,0,0,1,5417.0,Extended,1
1,1,0,1,0,360.0,1.0,1,5717.0,0.0300857092880881,0.4777777777777778,0,1,0,5717.0,Standard,1
1,1,3,1,0,360.0,1.0,1,5666.0,0.0194140487116131,0.3055555555555556,0,0,1,1416.5,Standard,0
1,1,1,1,0,360.0,1.0,1,6875.0,0.029090909090909,0.5555555555555556,0,1,0,3437.5,Standard,1
0,1,1,1,0,360.0,1.0,1,4666.0,0.028932704672096,0.375,0,0,1,2333.0,Standard,1
0,0,0,1,0,480.0,1.0,0,7541.0,0.0200238695133271,0.3145833333333333,1,0,0,7541.0,Extended,0
1,1,1,1,0,360.0,1.0,0,4939.0,0.0228791253290139,0.3138888888888889,0,0,1,2469.5,Standard,0
1,1,0,0,0,360.0,0.0,0,4734.0,0.0196451204055766,0.2583333333333333,0,0,1,4734.0,Standard,1
1,1,0,0,0,360.0,1.0,1,4625.0,0.0227027027027027,0.2916666666666667,0,1,0,4625.0,Standard,0
0,0,0,1,0,360.0,1.0,1,5000.0,0.0264,0.3666666666666666,1,0,0,5000.0,Standard,0
1,1,1,1,0,360.0,1.0,1,3428.0,0.028004667444574,0.2666666666666666,0,0,1,1714.0,Standard,0
1,0,0,1,0,360.0,1.0,1,6500.0,0.0215384615384615,0.3888888888888889,1,0,0,6500.0,Standard,0
1,0,0,0,0,360.0,1.0,0,2000.0,0.064,0.3555555555555555,0,0,1,2000.0,Standard,1
0,0,0,1,0,360.0,1.0,1,5428.0,0.0248710390567428,0.375,1,0,0,5428.0,Standard,0
0,0,0,1,0,360.0,0.0,0,4263.0,0.0243959652826647,0.2888888888888888,0,0,1,4263.0,Standard,1
1,0,0,1,0,360.0,1.0,0,12555.375,0.0237236198289922,1.3333333333333333,1,0,0,12555.375,Standard,0
1,1,2,0,0,360.0,1.0,1,7667.0,0.0241293856788835,0.5138888888888888,1,0,0,2555.6666666666665,Standard,0
0,0,0,1,0,360.0,1.0,1,2917.0,0.0287967089475488,0.2333333333333333,0,1,0,2917.0,Standard,1
1,0,0,0,0,360.0,1.0,1,5332.0,0.0208177044261065,0.3083333333333333,0,1,0,5332.0,Standard,0
0,0,0,1,0,360.0,1.0,1,2507.0,0.0223374551256481,0.1555555555555555,1,0,0,2507.0,Standard,0
1,1,2,1,1,84.0,1.0,1,5746.0,0.0250609119387399,1.7142857142857142,1,0,0,1915.3333333333333,Short,0
1,1,0,1,0,360.0,1.0,0,4316.0,0.0368396663577386,0.4416666666666666,1,0,0,4316.0,Standard,1
1,1,1,0,0,180.0,1.0,1,5039.0,0.022028180194483,0.6166666666666667,0,0,1,2519.5,Short,0
1,1,2,1,0,360.0,1.0,1,3717.0,0.0322841000807102,0.3333333333333333,0,1,0,1239.0,Standard,1
1,1,0,1,0,360.0,1.0,1,4192.0,0.0209923664122137,0.2444444444444444,0,0,1,4192.0,Standard,0
0,0,1,1,0,360.0,1.0,1,3541.0,0.031629483196837,0.3111111111111111,0,1,0,1770.5,Standard,1
1,1,1,1,1,360.0,1.0,0,10000.0,0.0155,0.4305555555555556,1,0,0,5000.0,Standard,0
1,1,0,1,0,360.0,1.0,1,4567.0,0.0251806437486314,0.3194444444444444,0,1,0,4567.0,Standard,0
1,1,3,1,0,360.0,1.0,1,4531.0,0.0273670271463253,0.3444444444444444,0,1,0,1132.75,Standard,0
1,1,2,0,0,360.0,1.0,1,5191.0,0.0246580620304372,0.3555555555555555,1,0,0,1730.3333333333333,Standard,0
0,0,0,1,0,360.0,1.0,1,6151.0,0.0214599252154121,0.3666666666666666,1,0,0,6151.0,Standard,0
1,1,3,1,0,360.0,1.0,1,12555.375,0.02,0.8333333333333334,1,0,0,3138.84375,Standard,0
1,1,1,1,1,360.0,0.0,0,12555.375,0.0275478057000512,1.0444444444444445,1,0,0,6277.6875,Standard,1
1,0,0,1,0,360.0,0.0,1,4917.0,0.0264388854992881,0.3611111111111111,1,0,0,4917.0,Standard,1
1,1,0,1,1,360.0,1.0,1,7978.0,0.0230634244171471,0.5111111111111111,0,1,0,7978.0,Standard,0
0,1,0,1,0,360.0,1.0,0,6784.0,0.0162146226415094,0.3055555555555556,0,0,1,6784.0,Standard,0
0,0,0,1,0,360.0,1.0,1,2500.0,0.0268,0.1861111111111111,0,0,1,2500.0,Standard,0
1,0,1,1,0,360.0,1.0,1,6177.0,0.0189412336085478,0.325,0,0,1,3088.5,Standard,0
1,0,0,1,0,360.0,1.0,1,2935.0,0.0333901192504258,0.2722222222222222,0,1,0,2935.0,Standard,1
1,0,0,1,0,360.0,1.0,1,2833.0,0.0250617719731733,0.1972222222222222,0,0,1,2833.0,Standard,0
1,1,0,1,0,180.0,1.0,1,12555.375,0.0077363942087563,2.7222222222222223,0,0,1,12555.375,Short,0
1,1,1,1,1,180.0,1.0,1,11666.0,0.0156008914795131,1.011111111111111,0,0,1,5833.0,Short,0
1,1,0,1,1,360.0,1.0,1,9993.0,0.0070049034324026,0.1944444444444444,0,1,0,9993.0,Standard,0
1,1,1,1,0,360.0,1.0,1,5938.0,0.0269450993600538,0.4444444444444444,1,0,0,2969.0,Standard,0
1,1,2,1,1,360.0,1.0,1,7100.0,0.0247887323943661,0.4888888888888889,1,0,0,2366.6666666666665,Standard,0
0,0,3,0,0,360.0,0.0,0,1830.0,0.0699453551912568,0.3555555555555555,0,0,1,457.5,Standard,1
0,0,0,1,0,360.0,1.0,1,4160.0,0.0170673076923076,0.1972222222222222,0,1,0,4160.0,Standard,0
1,1,3,0,0,360.0,1.0,0,4234.0,0.040859707132735,0.4805555555555555,1,0,0,1058.5,Standard,1
0,0,0,1,0,360.0,1.0,0,2378.0,0.0193439865433137,0.1277777777777777,1,0,0,2378.0,Standard,0
1,1,1,0,0,360.0,1.0,1,5783.0,0.0273214594501123,0.4388888888888889,0,0,1,2891.5,Standard,0
1,1,3,0,0,360.0,1.0,1,3173.0,0.0233217774976363,0.2055555555555555,0,1,0,793.25,Standard,0
1,1,2,1,0,360.0,1.0,1,4913.0,0.0254427030327702,0.3472222222222222,1,0,0,1637.6666666666667,Standard,0
1,1,0,1,0,360.0,1.0,1,4957.0,0.032277587250353,0.4444444444444444,0,1,0,4957.0,Standard,1
1,1,0,0,0,360.0,0.0,0,6753.0,0.0225085147341922,0.4222222222222222,1,0,0,6753.0,Standard,1
1,1,2,0,0,360.0,1.0,1,5251.0,0.023995429442011,0.35,0,0,1,1750.3333333333333,Standard,0
1,1,0,1,0,360.0,1.0,1,10916.0,0.0237266397947966,0.7194444444444444,0,1,0,10916.0,Standard,0
1,1,0,1,0,360.0,1.0,1,8875.0,0.0210704225352112,0.5194444444444445,1,0,0,8875.0,Standard,0
1,1,0,1,0,360.0,1.0,1,9083.0,0.0251018385995816,0.6333333333333333,0,1,0,9083.0,Standard,0
1,0,0,1,0,360.0,1.0,0,12555.375,0.0238445459472013,0.8555555555555555,1,0,0,12555.375,Standard,0
1,1,3,1,0,360.0,1.0,1,4749.0,0.020004211412929,0.2638888888888889,1,0,0,1187.25,Standard,0
0,1,0,1,1,360.0,0.0,0,5500.0,0.019090909090909,0.2916666666666667,1,0,0,5500.0,Standard,1
0,1,0,1,0,360.0,1.0,1,2928.0,0.0443989071038251,0.3611111111111111,0,1,0,2928.0,Standard,1
0,0,0,1,0,180.0,1.0,1,3813.0,0.030422239706268,0.6444444444444445,0,0,1,3813.0,Short,1
1,1,2,1,0,360.0,1.0,1,11500.0,0.0143478260869565,0.4583333333333333,1,0,0,3833.3333333333335,Standard,0
1,1,1,1,0,360.0,1.0,0,3875.0,0.0172903225806451,0.1861111111111111,0,0,1,1937.5,Standard,0
1,1,0,0,0,480.0,0.0,0,4666.0,0.0214316330904414,0.2083333333333333,0,0,1,4666.0,Extended,1
1,1,3,1,0,360.0,1.0,1,8334.0,0.0239980801535877,0.5555555555555556,0,1,0,2083.5,Standard,0
0,0,1,1,0,360.0,1.0,0,4723.0,0.017150116451408,0.225,0,1,0,2361.5,Standard,0
1,1,2,1,0,360.0,1.0,1,8667.0,0.0272297219337717,0.6555555555555556,0,1,0,2889.0,Standard,0
1,1,0,1,0,360.0,1.0,1,7083.0,0.0183538048849357,0.3611111111111111,0,0,1,7083.0,Standard,0
1,1,0,1,0,300.0,1.0,1,6046.0,0.0157128680119087,0.3166666666666666,0,0,1,6046.0,Standard,0
1,0,0,1,1,360.0,1.0,1,6822.0,0.0206684256816182,0.3916666666666666,1,0,0,6822.0,Standard,0
1,0,0,0,0,360.0,1.0,0,6216.0,0.0213963963963963,0.3694444444444444,1,0,0,6216.0,Standard,0
1,0,0,1,0,480.0,1.0,0,2500.0,0.0384,0.2,0,1,0,2500.0,Extended,1
1,0,0,1,0,360.0,0.0,0,5124.0,0.024199843871975,0.3444444444444444,1,0,0,5124.0,Standard,1
1,1,1,1,0,360.0,1.0,1,6325.0,0.0276679841897233,0.4861111111111111,0,1,0,3162.5,Standard,0
1,1,0,1,0,360.0,1.0,0,12555.375,0.0228036485837734,1.5833333333333333,1,0,0,12555.375,Standard,0
0,0,0,1,1,360.0,1.0,1,12555.375,0.0034900691668253,0.1527777777777778,0,1,0,12555.375,Standard,0
1,1,2,1,0,360.0,1.0,1,5185.0,0.0298939247830279,0.4305555555555556,0,1,0,1728.3333333333333,Standard,1
1,1,2,1,1,300.0,1.0,1,12555.375,0.0220981623633403,1.2666666666666666,1,0,0,4185.125,Standard,0
1,0,1,1,0,180.0,0.0,0,5049.0,0.0219845513963161,0.6166666666666667,0,0,1,2524.5,Short,1
0,0,0,1,0,360.0,1.0,1,4223.0,0.0260478332938669,0.3055555555555556,0,0,1,4223.0,Standard,0
1,1,0,1,0,180.0,1.0,1,5740.0,0.0209059233449477,0.6666666666666666,0,0,1,5740.0,Short,0
1,1,3,1,0,360.0,1.0,1,12555.375,0.0094572966681216,0.3611111111111111,1,0,0,3138.84375,Standard,0
1,1,0,1,0,360.0,1.0,1,4310.0,0.0301624129930394,0.3611111111111111,0,1,0,4310.0,Standard,1
1,0,0,1,0,480.0,1.0,0,3069.0,0.0231345715216682,0.1479166666666666,0,0,1,3069.0,Extended,0
1,1,2,1,0,360.0,1.0,1,5391.0,0.0241142645149322,0.3611111111111111,0,0,1,1797.0,Standard,0
1,1,0,1,0,360.0,1.0,1,5833.0,0.0219441110920624,0.3555555555555555,0,1,0,5833.0,Standard,0
1,0,0,1,0,360.0,1.0,1,10173.0,0.0290966283298928,0.8222222222222222,0,1,0,10173.0,Standard,1
0,0,0,1,0,360.0,1.0,1,6000.0,0.026,0.4333333333333333,0,0,1,6000.0,Standard,0
1,0,0,1,1,360.0,1.0,1,7167.0,0.0178596344356076,0.3555555555555555,0,0,1,7167.0,Standard,0
1,1,2,1,0,360.0,1.0,0,4566.0,0.0219010074463425,0.2777777777777778,0,0,1,1522.0,Standard,0
1,0,1,1,0,180.0,1.0,1,3667.0,0.0308153804199618,0.6277777777777778,0,0,1,1833.5,Short,1
1,0,0,0,0,360.0,1.0,1,3946.0,0.0334515965534718,0.3666666666666666,0,1,0,3946.0,Standard,1
1,1,0,0,0,360.0,0.0,0,6146.0,0.0208265538561666,0.3555555555555555,0,0,1,6146.0,Standard,1
1,1,0,1,0,360.0,1.0,1,4750.0,0.0286315789473684,0.3777777777777777,0,0,1,4750.0,Standard,1
1,1,0,1,0,360.0,1.0,1,5488.0,0.0227769679300291,0.3472222222222222,1,0,0,5488.0,Standard,0
1,0,3,1,0,360.0,1.0,1,9167.0,0.0201810843242063,0.5138888888888888,1,0,0,2291.75,Standard,0
1,1,3,1,0,360.0,1.0,1,9504.0,0.0289351851851851,0.7638888888888888,1,0,0,2376.0,Standard,1
1,1,0,1,0,360.0,1.0,1,4698.0,0.0255427841634738,0.3333333333333333,0,0,1,4698.0,Standard,0
1,1,2,0,0,180.0,1.0,1,3618.0,0.031232725262576,0.6277777777777778,0,1,0,1206.0,Short,1
1,1,2,1,0,360.0,1.0,1,4500.0,0.0251111111111111,0.3138888888888889,0,0,1,1500.0,Standard,0
1,1,2,1,0,360.0,1.0,1,3760.0,0.0359042553191489,0.375,0,1,0,1253.3333333333333,Standard,1
0,0,0,1,0,360.0,0.0,0,3180.0,0.0223270440251572,0.1972222222222222,0,0,1,3180.0,Standard,1
1,1,0,1,0,360.0,1.0,1,4492.0,0.0211487088156723,0.2638888888888889,0,0,1,4492.0,Standard,0
1,0,0,0,0,360.0,1.0,1,5568.0,0.0195761494252873,0.3027777777777777,1,0,0,5568.0,Standard,0
0,0,0,1,0,360.0,0.0,0,3300.0,0.0312121212121212,0.2861111111111111,0,1,0,3300.0,Standard,1
1,1,2,0,0,180.0,0.0,0,2889.0,0.0155763239875389,0.25,0,0,1,963.0,Short,1
1,0,0,0,0,300.0,1.0,0,2755.0,0.0235934664246823,0.2166666666666666,1,0,0,2755.0,Standard,0
1,0,0,1,0,360.0,1.0,1,12555.375,0.0045777777777777,0.2861111111111111,0,1,0,12555.375,Standard,0
0,0,0,0,0,360.0,1.0,1,1963.0,0.0269994905756495,0.1472222222222222,0,1,0,1963.0,Standard,0
0,0,0,1,1,360.0,1.0,0,7441.0,0.0260717645477758,0.5388888888888889,1,0,0,7441.0,Standard,0
0,0,0,1,0,360.0,1.0,1,4547.0,0.0252914009236859,0.3194444444444444,0,1,0,4547.0,Standard,0
1,1,0,0,0,360.0,1.0,1,4567.0,0.0251806437486314,0.3194444444444444,0,0,1,4567.0,Standard,0
0,0,0,0,0,360.0,1.0,1,2213.0,0.0298237686398554,0.1833333333333333,1,0,0,2213.0,Standard,1
1,1,1,1,0,300.0,0.0,0,8300.0,0.0183132530120481,0.5066666666666667,0,1,0,4150.0,Standard,1
1,1,3,1,0,360.0,0.0,0,12555.375,0.0044444444444444,1.0,1,0,0,3138.84375,Standard,1
0,0,1,0,1,360.0,1.0,0,3867.0,0.0160331005947763,0.1722222222222222,0,1,0,1933.5,Standard,0
1,1,0,1,0,360.0,1.0,1,6256.0,0.0255754475703324,0.4444444444444444,0,0,1,6256.0,Standard,0
1,1,0,0,0,360.0,0.0,0,6096.0,0.035761154855643,0.6055555555555555,1,0,0,6096.0,Standard,1
1,1,0,0,0,360.0,1.0,1,4286.0,0.025664955669622,0.3055555555555556,1,0,0,4286.0,Standard,0
0,1,0,0,0,360.0,0.0,0,5386.0,0.0330486446342369,0.4944444444444444,0,1,0,5386.0,Standard,1
0,0,0,1,0,360.0,1.0,1,2995.0,0.020033388981636,0.1666666666666666,0,0,1,2995.0,Standard,0
0,0,1,1,0,360.0,1.0,0,2600.0,0.0615384615384615,0.4444444444444444,0,0,1,1300.0,Standard,1
1,1,2,1,1,360.0,1.0,0,12555.375,0.0110648148148148,0.6638888888888889,0,0,1,4185.125,Standard,0
1,1,0,1,0,360.0,1.0,1,3798.0,0.029489204844655,0.3111111111111111,1,0,0,3798.0,Standard,1
1,1,0,1,0,360.0,1.0,1,4663.0,0.0295946815354921,0.3833333333333333,0,1,0,4663.0,Standard,1
1,1,0,1,0,360.0,1.0,1,5829.0,0.0236747297992794,0.3833333333333333,1,0,0,5829.0,Standard,0
0,0,0,0,0,360.0,0.0,0,2720.0,0.0294117647058823,0.2222222222222222,0,0,1,2720.0,Standard,1
1,1,0,1,0,360.0,1.0,1,3539.0,0.0282565696524441,0.2777777777777778,0,0,1,3539.0,Standard,1
1,1,1,1,0,360.0,0.0,0,8917.0,0.0123359874397218,0.3055555555555556,0,0,1,4458.5,Standard,1
1,1,0,1,0,360.0,1.0,1,12555.375,0.0064516129032258,0.2666666666666666,0,1,0,12555.375,Standard,0
1,1,0,1,0,360.0,1.0,1,6966.0,0.0173700832615561,0.3361111111111111,1,0,0,6966.0,Standard,0
0,0,1,0,0,360.0,1.0,0,4606.0,0.0175857577073382,0.225,1,0,0,2303.0,Standard,0
1,1,2,1,0,360.0,1.0,1,5935.0,0.0224094355518112,0.3694444444444444,0,1,0,1978.3333333333333,Standard,0
1,1,0,1,0,360.0,1.0,1,2936.12000084,0.0296309415061748,0.2416666666666666,1,0,0,2936.12000084,Standard,1
1,0,0,0,0,180.0,1.0,1,2717.0,0.0220831799779168,0.3333333333333333,0,0,1,2717.0,Short,0
0,0,1,1,1,360.0,1.0,1,8624.0,0.0173933209647495,0.4166666666666667,0,1,0,4312.0,Standard,0
1,0,0,1,0,360.0,0.0,0,6500.0,0.0161538461538461,0.2916666666666667,1,0,0,6500.0,Standard,1
1,0,0,1,0,360.0,1.0,1,12555.375,0.0314538676607642,1.125,0,1,0,12555.375,Standard,1
1,1,0,1,0,360.0,1.0,1,4765.0,0.0300104931794333,0.3972222222222222,0,1,0,4765.0,Standard,1
1,0,0,1,0,360.0,1.0,1,3750.0,0.0266666666666666,0.2777777777777778,0,0,1,3750.0,Standard,0
0,1,0,1,0,240.0,1.0,1,10047.0,0.0127401214292823,0.5333333333333333,0,1,0,10047.0,Standard,0
1,0,0,1,0,360.0,1.0,1,3777.0,0.0132380195922689,0.1388888888888889,0,1,0,3777.0,Standard,0
1,1,0,1,0,360.0,1.0,1,3338.0,0.0383463151587777,0.3555555555555555,0,0,1,3338.0,Standard,1
1,0,0,1,1,360.0,0.0,0,10416.0,0.0179531490015361,0.5194444444444445,0,0,1,10416.0,Standard,1
0,1,0,0,1,360.0,1.0,1,7142.0,0.0193223186782413,0.3833333333333333,1,0,0,7142.0,Standard,0
1,0,0,1,0,360.0,1.0,1,8724.0,0.0214351215038972,0.5194444444444445,0,1,0,8724.0,Standard,0
1,1,0,1,0,360.0,1.0,1,9734.0,0.0184918841175261,0.5,1,0,0,9734.0,Standard,0
1,0,3,0,0,360.0,1.0,1,6700.0,0.0220895522388059,0.4111111111111111,0,1,0,1675.0,Standard,0
1,0,1,1,0,360.0,1.0,1,12555.375,0.0040297993053898,0.4222222222222222,0,1,0,6277.6875,Standard,0
1,1,0,1,0,300.0,1.0,1,12555.375,0.0111706881143878,0.5833333333333334,1,0,0,12555.375,Standard,0
1,1,1,1,1,360.0,1.0,1,4676.0,0.0278015397775876,0.3611111111111111,1,0,0,2338.0,Standard,0
1,1,2,0,0,360.0,1.0,1,4652.0,0.023645743766122,0.3055555555555556,1,0,0,1550.6666666666667,Standard,0
1,1,0,1,0,360.0,1.0,0,4915.0,0.0111902339776195,0.1527777777777778,1,0,0,4915.0,Standard,0
1,1,2,1,0,360.0,0.0,0,5050.0,0.0297029702970297,0.4166666666666667,1,0,0,1683.3333333333333,Standard,1
1,0,1,0,1,360.0,1.0,0,4311.0,0.0440733008582695,0.5277777777777778,0,1,0,2155.5,Standard,1
1,1,2,0,0,360.0,0.0,0,3564.0,0.0350729517396184,0.3472222222222222,1,0,0,1188.0,Standard,1
1,1,2,0,0,300.0,1.0,1,3414.0,0.0175746924428822,0.2,0,0,1,1138.0,Standard,0
1,1,0,1,0,360.0,0.0,0,5681.0,0.0262277767998591,0.4138888888888888,1,0,0,5681.0,Standard,1
1,1,0,1,0,180.0,0.0,1,4949.0,0.0181854920185896,0.5,1,0,0,4949.0,Short,1
1,0,0,1,1,360.0,1.0,1,7085.0,0.0118560338743824,0.2333333333333333,0,1,0,7085.0,Standard,0
1,1,2,1,0,360.0,1.0,1,3859.0,0.0248769111168696,0.2666666666666666,0,1,0,1286.3333333333333,Standard,0
1,1,0,1,0,360.0,1.0,1,4301.0,0.0274354801209021,0.3277777777777778,0,0,1,4301.0,Standard,0
1,1,0,1,0,360.0,1.0,0,6277.0,0.027560936753226,0.4805555555555555,0,0,1,6277.0,Standard,0
1,0,2,1,0,360.0,1.0,1,4354.0,0.0312356453835553,0.3777777777777777,1,0,0,1451.3333333333333,Standard,1
1,1,0,1,0,360.0,1.0,0,8334.0,0.0191984641228701,0.4444444444444444,0,1,0,8334.0,Standard,0
1,1,0,1,1,360.0,1.0,1,6166.0,0.0259487512163477,0.4444444444444444,0,1,0,6166.0,Standard,0
1,1,3,1,0,180.0,1.0,1,7740.0,0.0165374677002583,0.7111111111111111,0,0,1,1935.0,Short,0
1,1,0,1,0,360.0,1.0,1,5203.0,0.0294061118585431,0.425,1,0,0,5203.0,Standard,1
0,0,1,0,0,360.0,1.0,1,5191.0,0.0254286264688884,0.3666666666666666,0,1,0,2595.5,Standard,0
